Drug,Time,Run,Label,Area_Mean,BoundingBoxArea_Mean,Compactness_Mean,ConvexArea_Mean,Eccentricity_Mean,EquivalentDiameter_Mean,Extent_Mean,FormFactor_Mean,MajorAxisLength_Mean,MaxFeretDiameter_Mean,MaximumRadius_Mean,MeanRadius_Mean,MedianRadius_Mean,MinFeretDiameter_Mean,MinorAxisLength_Mean,Perimeter_Mean,Solidity_Mean,Area_Std,BoundingBoxArea_Std,Compactness_Std,ConvexArea_Std,Eccentricity_Std,EquivalentDiameter_Std,Extent_Std,FormFactor_Std,MajorAxisLength_Std,MaxFeretDiameter_Std,MaximumRadius_Std,MeanRadius_Std,MedianRadius_Std,MinFeretDiameter_Std,MinorAxisLength_Std,Perimeter_Std,Solidity_Std,DistanceTraveled_Max,DistanceTraveled_Mean,DistanceTraveled_Std,Speed_Max,Speed_Mean,Speed_Std,Linearity_Mean,Linearity_Std,Displacement,IntegratedDistance
ATG,24hr,1,58,63.43333333333333,88.5,1.0269673733230065,68.33333333333333,0.7178139796052877,8.927057975850078,0.7206438908313908,0.9801356143632088,11.089039041249423,10.46005073376562,3.6381614671840445,1.758040827156049,1.5859054822091785,6.70269307353935,7.389977385088763,28.47959714574766,0.9300061102715117,14.168160840744129,20.832252845544325,0.08349360405070835,15.619027594203992,0.11382207654908963,1.05379332046364,0.058823210241899716,0.08181110477768128,1.7843302373130459,1.5824485546083507,0.41161725446044944,0.13598315808804998,0.27567899213663,1.0191560359824878,0.9360466773756503,4.088976282529219,0.033085562234238614,3.0908632023874074,1.3110806696441004,0.7386495625089116,0.3012537234295719,0.12778564031618914,0.07199313474745728,0.16140685617850328,0.19264541166998925,4.5815352646363445,38.02133941967891
ATG,24hr,1,62,101.43333333333334,144.93333333333334,1.1060440180535136,110.8,0.6121035647749596,11.267642100519133,0.7103953906370607,0.9249919171392574,13.35780371879542,12.799666480128963,4.68676062617553,2.0725998136532664,1.939527181526854,9.417656393992845,9.980413791531456,37.360512242138306,0.9234481237488961,30.348190121952264,51.94621444727516,0.1948530354600542,37.6988063471511,0.15130582146923888,1.5048791848329752,0.058335218492312685,0.1242479859186242,2.87357864903784,2.586810977218539,0.49229389133485263,0.15943324664607025,0.19129710832286637,1.5500321730441464,1.3798657222623474,7.8662029468283174,0.04002047605803199,4.648964845963317,1.9192082317591086,1.1147990487631378,0.4531154820627014,0.18705733253012755,0.10865487804708945,0.34445798196372207,0.13899728107073014,18.62041737688025,55.657038721014146
ATG,24hr,1,66,47.7,65.86666666666666,0.9641211657486111,50.7,0.6777697583976663,7.776157443561981,0.7328697691197691,1.0408801197329358,9.342288660507334,8.809335899839741,3.207472297322536,1.6217769490165168,1.3935028842544404,5.849516210958727,6.622133632545247,24.0032515490186,0.9420615590991872,6.220932405998316,12.210039208424533,0.05779284831560978,6.973595520444143,0.12650117128441005,0.5234847066265802,0.0657725295349049,0.06339976826561233,0.9926612818862229,0.9802890163873811,0.28549073644339734,0.07087734862588146,0.08337661303267793,0.663029855409812,0.6286241018151958,2.078098805692435,0.025719124678318602,1.8384852668051033,0.8682593704694884,0.46043642851647204,0.1791895971544935,0.08462566963640239,0.0448768448846464,0.1809614726673355,0.2319102866037025,1.099558869178983,25.17952174361517
ATG,24hr,1,71,139.9090909090909,212.8181818181818,1.152095453519487,150.54545454545453,0.7122087429650126,13.301705481059408,0.6593459961397945,0.8730441606152793,16.23472105273434,15.888089601749877,5.2154978186265675,2.3265260265248124,2.107303626136268,10.606149406497654,11.241443758902964,44.932447821544734,0.9313118284433529,23.922602473203224,35.43111113645233,0.0907050203258522,27.215303181716113,0.058360011489252045,1.1500697193696838,0.05320587324476163,0.0709083673210578,1.9590091912698955,2.1273151359035127,0.42242248317492254,0.11790819737021689,0.11140989857363381,1.000294955634381,0.7803704249567173,5.3480469022125146,0.022830385684284023,0.8165621272162298,0.5127003722048797,0.17299246321967146,0.07958695197039277,0.049970796511196854,0.01686086386156642,0.676141837502542,0.18142977665639093,2.8519565815708217,5.127003722048798
ATG,24hr,1,73,23.2,34,0.8835739093460411,25.4,0.6029317524706856,5.4288837611670475,0.7048707482993197,1.159532342882439,6.469460776777579,5.767848119587505,2.3073262114491118,1.3136695072653384,1,4.028177680583966,4.711737009253928,16.036753236814715,0.9200126262626263,2.4899799195977463,9.246621004453464,0.1667848072438662,4.219004621945797,0.1798923723654058,0.28805065872278957,0.10866445301295521,0.1847247124024539,1.5422767145951564,1.1894999313634298,0.30871862990409343,0.04988316946334312,0,0.05024773331730173,0.3852773314441459,2.328111039593616,0.051570786889003226,1.064827549301093,0.9133390742494215,0.20520727440152015,0.10378436153032096,0.0890194029482867,0.02000070900599612,0.7180030760087844,0.18889261545506325,2.369283575497815,3.6533562969976856
ATG,24hr,1,74,91,119.66666666666667,1.0541337851427157,98.16666666666667,0.6321704786458459,10.759949611461039,0.7616714934896753,0.9509170477543719,12.484155785440713,11.884452348853394,4.501941574269329,2.042139468654857,2,8.586464631144429,9.503703456849657,34.7111712174598,0.9277818887627817,5.549774770204643,9.048020041239225,0.05687024689667446,7.054549359574052,0.10203284320502266,0.32548351058556046,0.032122677355504545,0.05052960206607635,0.9613457147203611,0.7153676267484066,0.28111647806286166,0.03608927059881565,0,0.39622761081615193,0.3957969474980049,1.814343474206099,0.023037031748779,1.3296434614838768,0.9114592838849084,0.38966332781046414,0.12959487928692756,0.08883618751314896,0.037978881852871745,0.4550937619796222,0.3655025746524559,0.9030001419854058,4.557296419424542
ATG,24hr,1,76,57,88.34482758620689,1.1952580717838317,65.37931034482759,0.7488194069821803,8.433195150312999,0.658939118758868,0.8673169873066803,11.274825156731504,10.591329473299307,3.212388114656871,1.5917983493189665,1.3546300430159277,6.591271233497541,7.042841211438819,28.99664251717901,0.8792632072137705,15.590748172279245,26.94210176082483,0.24380541022803612,18.754835172950255,0.12219819631239477,1.2279532127052184,0.08279170245690577,0.15893953932520205,2.23185295423009,2.2271735743876735,0.5896825848202135,0.17241435160789242,0.252441361663691,1.3264694100292869,1.2754094857144462,5.807109341547924,0.06375173181669681,2.9212441758131407,0.8989834220776581,0.616334957865474,0.2847216545626843,0.0876202165767698,0.06007163332022164,0.569752513105912,0.21931689286086092,7.121038893791771,25.171535818174423
ATG,24hr,1,78,21.5,27.25,0.7796757107554675,22.25,0.6368089214803311,5.228984331808627,0.79375,1.2841101743776573,5.955393209658514,5.217337281965448,2.1770509831248424,1.3035772950432103,1,3.6338834764831844,4.551013688297812,14.510407640085653,0.9694055944055945,1.7320508075688772,3.2015621187164243,0.030922122859909616,2.6299556396765835,0.07856917000363735,0.207759699351222,0.07180703308172538,0.05130757535717166,0.26561604923537757,0.19796190277723974,0.1180339887498949,0.024147939552271732,0,0.4759424045582067,0.3558840289595641,0.8396871816634582,0.03759080051951074,1.3428782504251298,0.9519146326495349,0.3496776747607615,0.13088481972954483,0.09277920396194297,0.03408164471352452,0.4399020913912367,0.4916365164387187,0.22760833806246397,2.8557438979486043
ATG,24hr,1,79,28.2,39,0.9863798937250099,30.6,0.7910298722441167,5.982387161500514,0.732638888888889,1.0299321883789454,7.950525034023233,7.073091718815591,2.3073262114491118,1.3312476212880502,1,3.9838699100999073,4.678666863774376,18.68528137423857,0.9265562507667772,3.5637059362410923,7.035623639735144,0.14182181907878347,5.079370039680118,0.07705164553671108,0.3814430026973446,0.10084421772429639,0.14077159059073727,1.1846195724300022,0.8451135554041759,0.30871862990409343,0.052059267666643844,0,0.6789518939149473,0.3399992249625144,2.415789512627513,0.050352462235509515,1.423093245937982,1.1167124751110156,0.28314544778060424,0.13870304541305867,0.10884137184317891,0.027597022200838615,0.8689077845859523,0.0874011699435522,3.6818823533113862,4.466849900444062
ATG,24hr,1,80,32.4,44.7,0.942812979135421,35.3,0.6686718085477901,6.3252943236924235,0.7490806878306878,1.0950531505304342,7.812574804032578,6.969349046022995,2.64202580691523,1.4068827846287657,1.1242640687119285,4.606734986502362,5.375009876968723,19.41959594928933,0.9305323286418037,12.038826077875424,19.12560819657479,0.18110743090797865,14.000396819773043,0.15658940746990918,1.1754965702883353,0.10083554526925677,0.20241421417915398,2.028575341194574,1.7410641301285836,0.3646910954552704,0.13179303640460524,0.20008415952432532,0.9081287587688381,0.9722030181266498,4.930795728274847,0.0604437910525066,2.995000085175965,1.237257574305777,0.9182770837298666,0.2919103396857666,0.12059040685241491,0.08950069042201429,0.8455596863141724,0.16612357904871863,6.776517057600653,11.135318168751992
